pdf,smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_name_unified,bacteria_info,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,column_prop,line_prop,page_scaffold,origin_scaffold,section_scaffold,subsection_scaffold,page_residue,origin_residue,section_residue
acs.jmedchem.1c00480,CC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23f,MIC,'=',4,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,CC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23f,MIC,'=',8,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,CC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23f,MIC,'=',4,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,CC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23f,MIC,'=',16,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23g,MIC,'=',8,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23g,MIC,'=',8,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23g,MIC,'=',8,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23g,MIC,'=',16,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23h,MIC,'=',2,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23h,MIC,'=',8,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23h,MIC,'=',4,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)CCl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23h,MIC,'=',8,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23i,MIC,'=',4,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23i,MIC,'=',8,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23i,MIC,'=',8,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23i,MIC,'=',16,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23j,MIC,'=',2,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23j,MIC,'=',4,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23j,MIC,'=',4,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)C(Cl)Cl)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23j,MIC,'=',8,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23k,MIC,'=',64,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23k,MIC,>,128,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23k,MIC,'=',128,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23k,MIC,>,128,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23l,MIC,'=',32,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23l,MIC,'=',128,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23l,MIC,'=',32,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,COCC(=O)NC[C@H]1CN(c2ccc(OCc3nc(C)c(C)nc3C)c(F)c2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23l,MIC,'=',128,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23m,MIC,'=',64,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23m,MIC,'=',128,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23m,MIC,'=',64,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23m,MIC,>,128,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23n,MIC,'=',32,μg/mL,"MRSA, methicillin-resistant Staphylococcus aureus",Staphylococcus aureus,Methicillin resistant,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23n,MIC,'=',32,μg/mL,"S. aureus, Staphylococcus aureus",Staphylococcus aureus,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23n,MIC,'=',16,μg/mL,"S. epidermidis, Staphylococcus epidermidis",Staphylococcus epidermidis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,Cc1nc(C)c(COc2ccc(N3C[C@H](CNC(=O)c4ccco4)OC3=O)cc2F)nc1C,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,23n,MIC,'=',128,μg/mL,"E. faecalis, Enterococcus faecalis",Enterococcus faecalis,,10,table 4 (caption),,,10,table 4,,,,,10,table 4,,,10,table 4,
acs.jmedchem.1c00480,CC(=O)NC[C@@H]1OC(=O)N2[C]1COc1cc(N3CCSCC3)c(F)cc12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46a,MIC,'=',"0,03",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,O=C(NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OC[C@@H]12)C1CC1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46b,MIC,'=',"0,03",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,O=C(NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OC[C@@H]12)C1CCC1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46с,MIC,'=',"0,03",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,COC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCSCC4)cc3OC[C@@H]12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46d,MIC,'=',"0,03",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,O=C1O[C@@H](CNc2ccon2)[C@@H]2COc3cc(N4CCSCC4)c(F)cc3N12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46e,MIC,'=',"0,03",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCS(=O)CC4)cc3OC[C@@H]12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46f,MIC,'=',"0,44",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4C5CCC4CSC5)cc3OC[C@@H]12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46g,MIC,'=',"0,92",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CCC(F)(F)CC4)cc3OC[C@@H]12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46h,MIC,'=',"0,91",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,CC(=O)NC[C@@H]1OC(=O)N2c3cc(F)c(N4CC5(COC5)C4)cc3OC[C@@H]12,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,46i,MIC,'=',"3,92",μg/mL,drug-resistant TB,Mycobacterium tuberculosis,Drug resistant,14,text,3.3. Tricyclic Fused Oxazolidinone Derivatives.,"3.3.3. Thiomorpholinyl Benzo[1,4]oxazinyl-oxazolidi-nones.",13,table 5,,,,,13,table 5,,,13,table 5,
acs.jmedchem.1c00480,O=C(NO)[C@@H]1CN(c2ccc(-c3ccccc3)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70a,MIC,'=',50,μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,CS(=O)(=O)CCCOc1ccc(C#Cc2ccc(N3C[C@@H](C(=O)NO)OC3=O)cc2)cc1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70b,MIC,'=',"6,25",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,CS(=O)(=O)CCOc1ccc(C#Cc2ccc(N3C[C@@H](C(=O)NO)OC3=O)cc2)cc1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70c,MIC,'=',50,μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,O=C(NO)[C@@H]1CN(c2ccc(C#Cc3ccccc3)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70d,MIC,'=',"0,625",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,O=C(NO)[C@@H]1CN(c2ccc(C#CC#Cc3ccccc3)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70e,MIC,'=',"0,12",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,Nc1ccc(C#CC#Cc2ccc(N3C[C@@H](C(=O)NO)OC3=O)cc2)cc1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70f,MIC,'=',"0,02",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,CNS(=O)(=O)c1ccc(C#CC#Cc2ccc(N3C[C@@H](C(=O)NO)OC3=O)cc2)cc1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70g,MIC,'=',"0,078",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,O=C(NO)[C@@H]1CN(c2ccc(C#CC#CC3CCCC3)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70h,MIC,'=',"0,015",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
acs.jmedchem.1c00480,O=C(NO)[C@@H]1CN(c2ccc(C#CC#CC3CC3)cc2)C(=O)O1,10.1021/acs.jmedchem.1c00480,Current Landscape and Future Perspective of Oxazolidinone Scaffolds Containing Antibacterial Drugs,American Chemical Society (ACS),2021,0,70i,MIC,'=',"0,03",μg/mL,E. coli,Escherichia coli,,16,figure 21,,,16,figure 21,,,,,16,figure 21,,,16,figure 21,
molecules27031103,CC(=O)OC[C@H]1CN(c2ccc(N3CCOCC3)nc2)C(=O)O1,10.3390/molecules27031103,"Synthesis, Antibacterial and Anthelmintic Activity of Novel 3-(3-Pyridyl)-oxazolidinone-5-methyl Ester Derivatives",MDPI AG,2022,1,11a,MIC,'=',128,μg/mL,S. Aureus Atcc 25923,Staphylococcus aureus,ATCC 25923,3,table 1,,,3,table 1,,,,,2,scheme 1,,,2,scheme 1,
